Date,Gear,Shaft,Bearing
2019-07-27,222,232,302
2019-07-28,242,241,304
2019-07-29,236,230,307
2019-07-30,238,222,315
2019-07-31,239,220,319
2019-08-01,239,241,320
2019-08-02,222,227,325
2019-08-03,227,239,308
2019-08-04,231,223,317
2019-08-05,237,221,321
2019-08-06,217,237,327
2019-08-07,235,218,302
2019-08-08,234,242,321
2019-08-09,229,236,307
2019-08-10,235,221,314
2019-08-11,225,228,331
2019-08-12,215,240,323
2019-08-13,212,232,320
2019-08-14,225,231,304
2019-08-15,229,227,323
2019-08-16,228,245,317
2019-08-17,233,219,307
2019-08-18,232,222,312
2019-08-19,225,234,305
2019-08-20,213,244,312
2019-08-21,220,236,324
2019-08-22,229,223,330
2019-08-23,225,237,315
2019-08-24,228,236,310
2019-08-25,225,224,314
2019-08-26,221,240,327
2019-08-27,210,225,314
2019-08-28,215,249,316
2019-08-29,203,227,318
2019-08-30,213,242,323
2019-08-31,206,249,309
2019-09-01,229,224,305
2019-09-02,229,240,309
2019-09-03,207,245,328
2019-09-04,203,227,308
2019-09-05,222,242,322
2019-09-06,221,246,307
2019-09-07,204,227,306
2019-09-08,222,253,320
2019-09-09,216,241,308
2019-09-10,226,232,327
2019-09-11,202,254,302
2019-09-12,215,232,326
2019-09-13,204,252,320
2019-09-14,210,248,317
2019-09-15,224,248,321
2019-09-16,213,235,328
2019-09-17,210,254,320
2019-09-18,199,234,302
2019-09-19,205,233,309
2019-09-20,202,233,311
2019-09-21,213,255,332
2019-09-22,214,260,322
2019-09-23,210,249,332
2019-09-24,197,255,329
2019-09-25,199,252,320
2019-09-26,220,238,326
2019-09-27,213,237,316
2019-09-28,193,246,324
2019-09-29,214,257,311
2019-09-30,198,248,317
2019-10-01,203,255,317
2019-10-02,223,260,304
2019-10-03,198,245,308
2019-10-04,195,258,322
2019-10-05,207,257,309
2019-10-06,197,253,332
2019-10-07,210,257,320
2019-10-08,198,265,321
2019-10-09,222,247,303
2019-10-10,200,248,316
2019-10-11,223,250,327
2019-10-12,214,259,318
2019-10-13,209,274,330
2019-10-14,213,262,312
2019-10-15,222,276,303
2019-10-16,215,261,322
2019-10-17,197,266,306
2019-10-18,211,263,318
2019-10-19,214,269,303
2019-10-20,223,250,317
2019-10-21,208,253,305
2019-10-22,213,280,332
2019-10-23,223,257,316
2019-10-24,208,276,306
2019-10-25,209,270,307
2019-10-26,223,264,305
2019-10-27,209,276,323
2019-10-28,227,266,328
2019-10-29,226,276,316
2019-10-30,228,258,303
2019-10-31,223,278,306
2019-11-01,203,262,309
2019-11-02,226,266,310
2019-11-03,221,277,302
2019-11-04,230,259,307
2019-11-05,221,273,320
2019-11-06,220,282,331
2019-11-07,229,273,304
2019-11-08,211,269,329
2019-11-09,233,282,310
2019-11-10,219,268,307
2019-11-11,234,266,329
2019-11-12,219,260,317
2019-11-13,230,276,310
2019-11-14,212,278,333
2019-11-15,235,270,326
2019-11-16,219,276,327
2019-11-17,236,268,319
2019-11-18,240,275,308
2019-11-19,211,267,330
2019-11-20,211,276,312
2019-11-21,217,277,309
2019-11-22,222,291,307
2019-11-23,216,275,332
2019-11-24,233,268,318
2019-11-25,230,293,315
2019-11-26,228,276,331
2019-11-27,237,290,315
2019-11-28,225,268,304
2019-11-29,242,273,329
2019-11-30,239,288,330
2019-12-01,240,283,331
2019-12-02,247,265,303
2019-12-03,243,293,325
2019-12-04,222,296,331
2019-12-05,248,292,323
2019-12-06,233,294,325
2019-12-07,231,284,317
2019-12-08,247,279,310
2019-12-09,248,274,322
2019-12-10,249,267,323
2019-12-11,254,279,332
2019-12-12,246,283,315
2019-12-13,234,294,332
2019-12-14,251,297,328
2019-12-15,235,286,315
2019-12-16,248,286,326
2019-12-17,233,287,310
2019-12-18,259,285,315
2019-12-19,258,286,314
2019-12-20,259,298,333
2019-12-21,250,276,313
2019-12-22,255,269,307
2019-12-23,238,296,319
2019-12-24,262,285,311
2019-12-25,260,278,330
2019-12-26,258,285,328
2019-12-27,251,290,305
2019-12-28,259,273,305
2019-12-29,245,283,308
2019-12-30,247,281,328
2019-12-31,267,272,323
2020-01-01,266,275,304
2020-01-02,261,287,320
2020-01-03,274,295,306
2020-01-04,249,298,326
2020-01-05,275,277,311
2020-01-06,276,283,312
2020-01-07,261,289,325
2020-01-08,262,295,316
2020-01-09,278,289,325
2020-01-10,275,292,317
2020-01-11,261,276,323
2020-01-12,269,273,313
2020-01-13,284,280,332
2020-01-14,265,274,314
2020-01-15,272,298,305
2020-01-16,268,284,310
2020-01-17,280,297,312
2020-01-18,264,282,315
2020-01-19,271,277,327
2020-01-20,277,290,329
2020-01-21,286,295,323
2020-01-22,277,290,326
2020-01-23,292,273,323
2020-01-24,287,294,319
2020-01-25,288,273,313
2020-01-26,295,268,324
2020-01-27,278,287,315
2020-01-28,287,294,305
2020-01-29,289,286,333
2020-01-30,284,295,316
2020-01-31,275,272,306
2020-02-01,274,265,311
2020-02-02,274,293,318
2020-02-03,282,274,334
2020-02-04,294,279,309
2020-02-05,299,278,319
2020-02-06,275,281,311
2020-02-07,304,270,323
2020-02-08,281,265,313
2020-02-09,277,269,305
2020-02-10,305,270,319
2020-02-11,282,283,318
2020-02-12,294,284,304
2020-02-13,290,287,315
2020-02-14,302,289,335
2020-02-15,283,278,312
2020-02-16,284,268,330
2020-02-17,284,272,333
2020-02-18,295,264,310
2020-02-19,293,275,333
2020-02-20,304,271,315
2020-02-21,312,273,309
2020-02-22,312,259,331
2020-02-23,309,285,319
2020-02-24,308,275,311
2020-02-25,303,278,318
2020-02-26,297,286,330
2020-02-27,296,256,332
2020-02-28,288,263,305
2020-02-29,303,274,326
2020-03-01,299,264,325
2020-03-02,305,275,315
2020-03-03,289,280,334
2020-03-04,310,267,334
2020-03-05,291,277,321
2020-03-06,316,267,306
2020-03-07,298,263,313
2020-03-08,300,260,315
2020-03-09,297,267,305
2020-03-10,304,251,328
2020-03-11,321,266,307
2020-03-12,315,273,321
2020-03-13,318,271,331
2020-03-14,320,252,322
2020-03-15,308,248,318
2020-03-16,297,272,322
2020-03-17,321,258,335
2020-03-18,298,260,328
2020-03-19,320,276,323
2020-03-20,295,264,321
2020-03-21,320,256,316
2020-03-22,296,248,305
2020-03-23,303,269,311
2020-03-24,298,268,331
2020-03-25,307,269,322
2020-03-26,303,265,327
2020-03-27,314,260,305
2020-03-28,296,253,315
2020-03-29,301,263,306
2020-03-30,298,257,329
2020-03-31,296,269,318
2020-04-01,309,252,307
2020-04-02,300,243,330
2020-04-03,295,268,311
2020-04-04,298,266,320
2020-04-05,303,244,326
2020-04-06,295,258,326
2020-04-07,309,261,320
2020-04-08,305,241,336
2020-04-09,304,254,324
2020-04-10,323,240,332
2020-04-11,311,261,331
2020-04-12,305,256,331
2020-04-13,297,252,319
2020-04-14,295,237,318
2020-04-15,307,234,311
2020-04-16,310,245,318
2020-04-17,306,261,325
2020-04-18,300,238,313
2020-04-19,299,256,326
2020-04-20,300,236,313
2020-04-21,304,233,333
2020-04-22,296,252,325
2020-04-23,294,256,318
2020-04-24,310,230,318
2020-04-25,312,250,306
2020-04-26,304,236,318
2020-04-27,318,253,334
2020-04-28,315,231,317
2020-04-29,301,239,328
2020-04-30,304,231,313
2020-05-01,299,233,321
2020-05-02,289,248,327
2020-05-03,316,251,313
2020-05-04,311,227,331
2020-05-05,297,228,324
2020-05-06,311,228,324
2020-05-07,316,225,317
2020-05-08,288,248,334
2020-05-09,290,237,335
2020-05-10,298,251,331
2020-05-11,288,236,327
2020-05-12,284,248,333
2020-05-13,292,231,327
2020-05-14,288,244,321
2020-05-15,307,246,336
2020-05-16,282,240,335
2020-05-17,280,226,313
2020-05-18,306,219,332
2020-05-19,307,230,310
2020-05-20,289,229,331
2020-05-21,283,247,335
2020-05-22,305,247,333
2020-05-23,291,233,335
2020-05-24,302,223,309
2020-05-25,304,246,335
2020-05-26,299,216,333
2020-05-27,295,240,307
2020-05-28,277,238,310
2020-05-29,284,217,313
2020-05-30,286,233,327
2020-05-31,296,219,321
2020-06-01,298,216,325
2020-06-02,283,237,316
2020-06-03,285,215,323
2020-06-04,288,238,319
2020-06-05,282,239,317
2020-06-06,292,233,327
2020-06-07,282,216,311
2020-06-08,290,217,312
2020-06-09,294,218,323
2020-06-10,284,214,335
2020-06-11,286,235,330
2020-06-12,272,233,330
2020-06-13,266,233,311
2020-06-14,274,229,311
2020-06-15,261,221,313
2020-06-16,281,212,319
2020-06-17,265,224,312
2020-06-18,277,232,314
2020-06-19,261,221,327
2020-06-20,256,239,333
2020-06-21,272,217,312
2020-06-22,270,237,308
2020-06-23,263,210,325
2020-06-24,260,224,311
2020-06-25,266,237,308
2020-06-26,271,216,331
2020-06-27,262,223,307
2020-06-28,262,220,323
2020-06-29,274,224,313
2020-06-30,268,225,310
2020-07-01,272,224,333
2020-07-02,247,237,307
2020-07-03,255,214,315
2020-07-04,247,223,321
2020-07-05,261,230,328
2020-07-06,259,222,312
2020-07-07,243,235,318
2020-07-08,264,237,327
2020-07-09,253,223,336
2020-07-10,247,218,311
2020-07-11,253,228,328
2020-07-12,254,216,310
2020-07-13,252,226,327
2020-07-14,252,219,331
2020-07-15,256,221,332
2020-07-16,249,230,336
2020-07-17,245,212,326
2020-07-18,250,239,309
2020-07-19,233,215,323
2020-07-20,235,222,309
2020-07-21,257,218,329
2020-07-22,228,232,325
2020-07-23,246,221,325
2020-07-24,240,217,309
2020-07-25,237,232,318
2020-07-26,255,225,321
2020-07-27,250,223,317
2020-07-28,229,241,312
2020-07-29,250,238,316
2020-07-30,230,215,327
2020-07-31,231,236,328
2020-08-01,230,234,315
2020-08-02,224,224,315
2020-08-03,220,239,335
2020-08-04,230,241,337
2020-08-05,245,228,338
2020-08-06,247,233,329
2020-08-07,216,233,335
2020-08-08,239,242,323
2020-08-09,215,239,326
2020-08-10,244,241,316
2020-08-11,238,242,323
2020-08-12,241,245,311
2020-08-13,219,231,336
2020-08-14,238,224,336
2020-08-15,238,223,323
2020-08-16,216,222,317
2020-08-17,211,228,332
2020-08-18,211,239,318
2020-08-19,211,239,308
2020-08-20,220,246,334
2020-08-21,228,222,335
2020-08-22,209,237,338
2020-08-23,231,251,322
2020-08-24,228,244,318
2020-08-25,219,246,322
2020-08-26,221,241,313
2020-08-27,214,254,315
2020-08-28,227,239,308
2020-08-29,216,245,328
2020-08-30,224,246,311
2020-08-31,224,232,317
2020-09-01,222,226,335
2020-09-02,231,246,309
2020-09-03,203,229,314
2020-09-04,212,247,331
2020-09-05,209,258,326
2020-09-06,204,229,312
2020-09-07,209,257,339
2020-09-08,213,248,327
2020-09-09,207,239,331
2020-09-10,214,260,328
2020-09-11,217,236,338
2020-09-12,202,245,319
2020-09-13,213,244,330
2020-09-14,215,259,336
2020-09-15,215,240,334
2020-09-16,225,242,320
2020-09-17,201,244,310
2020-09-18,211,263,322
2020-09-19,201,246,336
2020-09-20,225,237,312
2020-09-21,227,256,315
2020-09-22,201,239,338
2020-09-23,220,252,316
2020-09-24,203,263,324
2020-09-25,205,255,332
2020-09-26,207,239,320
2020-09-27,222,252,311
2020-09-28,222,246,337
2020-09-29,205,242,330
2020-09-30,206,269,325
2020-10-01,199,243,330
2020-10-02,207,244,311
2020-10-03,207,256,313
2020-10-04,215,266,314
2020-10-05,223,250,313
2020-10-06,221,245,328
2020-10-07,225,263,311
2020-10-08,219,258,333
2020-10-09,212,248,314
2020-10-10,205,271,324
2020-10-11,207,257,326
2020-10-12,215,259,336
2020-10-13,227,262,316
2020-10-14,223,272,332
2020-10-15,208,263,324
2020-10-16,207,257,323
2020-10-17,204,279,338
2020-10-18,220,277,317
2020-10-19,224,268,338
2020-10-20,212,281,340
2020-10-21,200,253,336
2020-10-22,217,253,338
2020-10-23,209,281,331
2020-10-24,206,273,319
2020-10-25,232,278,316
2020-10-26,207,267,318
2020-10-27,216,265,317
2020-10-28,212,264,332
2020-10-29,206,264,317
2020-10-30,216,278,339
2020-10-31,219,279,312
2020-11-01,215,264,338
2020-11-02,230,264,329
2020-11-03,233,269,323
2020-11-04,228,272,321
2020-11-05,229,260,312
2020-11-06,220,284,340
2020-11-07,238,275,333
2020-11-08,232,283,339
2020-11-09,218,286,328
2020-11-10,225,262,328
2020-11-11,238,289,330
2020-11-12,226,275,310
2020-11-13,216,268,324
2020-11-14,240,287,324
2020-11-15,229,276,324
2020-11-16,236,282,324
2020-11-17,226,284,339
2020-11-18,243,274,321
2020-11-19,242,282,322
2020-11-20,218,292,318
2020-11-21,237,267,316
2020-11-22,218,285,337
2020-11-23,219,275,340
2020-11-24,248,283,337
2020-11-25,238,292,311
2020-11-26,221,294,318
2020-11-27,226,267,311
2020-11-28,232,293,317
2020-11-29,231,291,340
2020-11-30,240,280,324
2020-12-01,250,288,335
2020-12-02,249,276,321
2020-12-03,250,279,324
2020-12-04,248,292,310
2020-12-05,239,270,321
2020-12-06,232,281,326
2020-12-07,258,276,322
2020-12-08,236,282,339
2020-12-09,237,279,324
2020-12-10,260,290,330
2020-12-11,232,288,314
2020-12-12,241,279,317
2020-12-13,258,273,327
2020-12-14,239,278,321
2020-12-15,241,289,325
2020-12-16,238,290,329
2020-12-17,247,281,328
2020-12-18,265,277,321
2020-12-19,246,275,323
2020-12-20,266,300,326
2020-12-21,245,278,325
2020-12-22,264,296,333
2020-12-23,243,298,335
2020-12-24,256,275,316
2020-12-25,268,285,313
2020-12-26,269,280,340
2020-12-27,255,283,328
2020-12-28,257,285,313
2020-12-29,270,278,320
2020-12-30,250,296,337
2020-12-31,273,291,316
2021-01-01,275,271,328
2021-01-02,270,280,312
2021-01-03,271,273,335
2021-01-04,262,277,327
2021-01-05,258,299,317
2021-01-06,277,289,327
2021-01-07,263,274,327
2021-01-08,273,289,327
2021-01-09,261,292,331
2021-01-10,278,273,330
2021-01-11,266,288,341
2021-01-12,267,288,339
2021-01-13,272,289,321
2021-01-14,268,290,321
2021-01-15,289,273,326
2021-01-16,271,277,320
2021-01-17,290,279,337
2021-01-18,291,276,318
2021-01-19,266,281,332
2021-01-20,293,295,315
2021-01-21,278,271,329
2021-01-22,276,294,338
2021-01-23,267,285,331
2021-01-24,295,282,315
2021-01-25,275,293,320
2021-01-26,276,283,320
2021-01-27,294,288,335
2021-01-28,271,280,323
2021-01-29,288,269,318
2021-01-30,291,268,326
2021-01-31,274,269,334
2021-02-01,275,287,321
2021-02-02,301,286,332
2021-02-03,306,290,325
2021-02-04,299,271,325
2021-02-05,282,288,321
2021-02-06,299,269,329
2021-02-07,301,287,320
2021-02-08,295,286,336
2021-02-09,284,274,328
2021-02-10,284,268,339
2021-02-11,299,280,312
2021-02-12,310,264,333
2021-02-13,288,273,321
2021-02-14,312,284,321
2021-02-15,292,263,316
2021-02-16,302,277,334
2021-02-17,302,264,329
2021-02-18,299,280,331
2021-02-19,290,284,313
2021-02-20,317,274,314
2021-02-21,302,278,326
2021-02-22,314,281,335
2021-02-23,301,263,338
2021-02-24,311,274,322
2021-02-25,296,261,325
2021-02-26,303,267,330
2021-02-27,298,285,341
2021-02-28,311,273,320
2021-03-01,320,265,321
2021-03-02,315,275,317
2021-03-03,311,270,315
2021-03-04,298,274,329
2021-03-05,319,283,335
2021-03-06,296,267,318
2021-03-07,301,268,328
2021-03-08,300,275,324
2021-03-09,311,266,325
2021-03-10,295,259,317
2021-03-11,324,279,325
2021-03-12,319,268,320
2021-03-13,323,259,331
2021-03-14,296,254,320
2021-03-15,302,267,332
2021-03-16,301,250,323
2021-03-17,306,250,333
2021-03-18,304,275,314
2021-03-19,320,268,343
2021-03-20,298,250,331
2021-03-21,299,255,335
2021-03-22,327,257,340
2021-03-23,324,269,321
2021-03-24,318,252,325
2021-03-25,308,270,327
2021-03-26,324,253,342
2021-03-27,323,247,314
2021-03-28,312,272,330
2021-03-29,317,267,321
2021-03-30,321,249,341
2021-03-31,324,268,324
2021-04-01,313,267,329
2021-04-02,320,271,317
2021-04-03,309,268,343
2021-04-04,308,245,315
2021-04-05,320,268,322
2021-04-06,314,257,331
2021-04-07,302,262,314
2021-04-08,310,261,343
2021-04-09,319,239,323
2021-04-10,313,259,339
2021-04-11,308,243,336
2021-04-12,313,243,325
2021-04-13,326,242,337
2021-04-14,303,261,336
2021-04-15,316,257,334
2021-04-16,325,256,319
2021-04-17,311,246,320
2021-04-18,313,254,318
2021-04-19,307,260,340
2021-04-20,317,246,320
2021-04-21,320,254,323
2021-04-22,324,232,338
2021-04-23,301,238,326
2021-04-24,319,239,330
2021-04-25,311,232,337
2021-04-26,294,246,329
2021-04-27,302,247,331
2021-04-28,314,247,314
2021-04-29,317,239,336
2021-04-30,319,243,330
2021-05-01,321,257,316
2021-05-02,320,254,317
2021-05-03,318,245,333
2021-05-04,312,235,328
2021-05-05,300,226,314
2021-05-06,307,239,333
2021-05-07,302,246,333
2021-05-08,306,228,334
2021-05-09,297,243,338
2021-05-10,315,236,329
2021-05-11,288,242,333
2021-05-12,308,242,328
2021-05-13,309,244,328
2021-05-14,287,227,330
2021-05-15,286,227,344
2021-05-16,301,228,331
2021-05-17,308,231,332
2021-05-18,311,246,318
2021-05-19,303,226,323
2021-05-20,288,242,339
2021-05-21,303,232,316
2021-05-22,306,249,326
2021-05-23,309,248,331
2021-05-24,290,234,338
2021-05-25,304,218,331
2021-05-26,288,240,344
2021-05-27,296,238,343
2021-05-28,294,231,335
2021-05-29,295,219,315
2021-05-30,286,227,322
2021-05-31,298,229,338
2021-06-01,288,240,337
2021-06-02,294,233,333
2021-06-03,274,238,335
2021-06-04,290,225,319
2021-06-05,289,226,324
2021-06-06,280,216,334
2021-06-07,281,230,334
2021-06-08,282,226,344
2021-06-09,292,244,340
2021-06-10,290,217,329
2021-06-11,271,226,318
2021-06-12,283,231,319
2021-06-13,295,235,343
2021-06-14,264,238,315
2021-06-15,279,213,319
2021-06-16,264,243,324
2021-06-17,275,226,332
2021-06-18,280,223,322
2021-06-19,268,235,322
2021-06-20,271,233,336
2021-06-21,263,215,316
2021-06-22,271,229,343
2021-06-23,261,224,343
2021-06-24,276,241,336
2021-06-25,283,214,342
2021-06-26,263,228,328
2021-06-27,278,227,338
2021-06-28,271,225,328
2021-06-29,274,242,339
2021-06-30,257,215,342
2021-07-01,274,213,320
2021-07-02,260,225,317
2021-07-03,250,229,337
2021-07-04,257,227,343
2021-07-05,247,234,323
2021-07-06,267,218,335
2021-07-07,270,216,318
2021-07-08,271,230,326
2021-07-09,272,226,339
2021-07-10,242,220,332
2021-07-11,245,217,322
2021-07-12,271,225,324
2021-07-13,243,231,332
2021-07-14,265,227,340
2021-07-15,249,220,344
2021-07-16,256,229,329
2021-07-17,250,235,338
2021-07-18,256,221,315
2021-07-19,245,213,326
2021-07-20,248,216,331
2021-07-21,248,238,344
2021-07-22,236,217,323
2021-07-23,232,234,316
2021-07-24,237,215,319
2021-07-25,236,230,336
2021-07-26,244,226,315
2021-07-27,257,216,331
2021-07-28,256,217,338
2021-07-29,252,218,327
2021-07-30,227,229,333
2021-07-31,241,222,332
2021-08-01,230,223,341
2021-08-02,253,225,343
2021-08-03,248,224,321
2021-08-04,237,237,332
2021-08-05,241,226,329
2021-08-06,229,247,326
2021-08-07,233,248,332
2021-08-08,221,248,337
2021-08-09,231,228,319
2021-08-10,231,240,321
2021-08-11,219,245,342
2021-08-12,225,238,335
2021-08-13,220,223,337
2021-08-14,238,234,315
2021-08-15,227,249,335
2021-08-16,244,233,334
2021-08-17,244,221,320
2021-08-18,224,234,326
2021-08-19,228,239,316
2021-08-20,230,235,329
2021-08-21,228,239,342
2021-08-22,235,224,336
2021-08-23,224,248,325
2021-08-24,224,244,326
2021-08-25,236,251,337
2021-08-26,225,230,331
2021-08-27,212,247,324
2021-08-28,214,253,343
2021-08-29,228,239,319
2021-08-30,216,230,337
2021-08-31,219,256,325
2021-09-01,224,237,334
2021-09-02,224,241,345
2021-09-03,218,238,318
2021-09-04,207,251,344
2021-09-05,213,245,329
2021-09-06,213,247,332
2021-09-07,205,241,320
2021-09-08,212,252,329
2021-09-09,220,236,318
2021-09-10,221,235,343
2021-09-11,209,247,317
2021-09-12,219,242,321
2021-09-13,226,247,340
2021-09-14,219,247,344
2021-09-15,207,251,319
2021-09-16,220,259,328
2021-09-17,223,250,328
2021-09-18,229,237,324
2021-09-19,212,245,316
2021-09-20,227,250,331
2021-09-21,218,259,324
2021-09-22,219,242,326
2021-09-23,201,259,331
2021-09-24,201,249,332
2021-09-25,226,258,342
2021-09-26,216,246,320
2021-09-27,215,245,316
2021-09-28,230,264,345
2021-09-29,216,268,339
2021-09-30,204,266,316
2021-10-01,204,261,324
2021-10-02,215,250,339
2021-10-03,213,262,326
2021-10-04,213,267,344
2021-10-05,217,248,319
2021-10-06,218,248,344
2021-10-07,212,256,322
2021-10-08,222,276,323
2021-10-09,210,251,344
2021-10-10,202,267,338
2021-10-11,204,261,321
2021-10-12,230,273,326
2021-10-13,228,270,324
2021-10-14,228,253,341
2021-10-15,224,269,344
2021-10-16,218,277,339
2021-10-17,218,257,342
2021-10-18,215,272,321
2021-10-19,215,253,344
2021-10-20,229,272,343
2021-10-21,223,272,320
2021-10-22,222,255,322
2021-10-23,205,268,323
2021-10-24,227,272,332
2021-10-25,216,264,328
2021-10-26,207,271,317
2021-10-27,222,268,332
2021-10-28,232,258,344
2021-10-29,217,275,344
2021-10-30,219,275,331
2021-10-31,207,257,342
2021-11-01,215,266,334
2021-11-02,237,270,335
2021-11-03,217,285,336
2021-11-04,218,263,330
2021-11-05,224,266,344
2021-11-06,225,270,334
2021-11-07,219,287,330
2021-11-08,229,291,318
2021-11-09,219,277,332
2021-11-10,214,281,341
2021-11-11,238,272,329
2021-11-12,241,271,317
2021-11-13,223,271,335
2021-11-14,215,283,327
2021-11-15,238,268,323
2021-11-16,216,280,342
2021-11-17,225,294,336
2021-11-18,245,289,330
2021-11-19,232,280,327
2021-11-20,241,267,328
2021-11-21,248,270,320
2021-11-22,224,296,319
2021-11-23,226,296,319
2021-11-24,234,274,331
2021-11-25,246,297,332
2021-11-26,240,280,326
2021-11-27,234,281,327
2021-11-28,253,293,323
2021-11-29,237,293,340
2021-11-30,247,272,328
2021-12-01,253,274,334
2021-12-02,237,283,324
2021-12-03,252,282,319
2021-12-04,231,290,340
2021-12-05,238,284,343
2021-12-06,259,289,320
2021-12-07,244,292,334
2021-12-08,240,293,327
2021-12-09,255,282,327
2021-12-10,242,295,331
2021-12-11,246,299,335
2021-12-12,253,279,323
2021-12-13,254,285,343
2021-12-14,245,273,329
2021-12-15,238,298,320
2021-12-16,265,293,328
2021-12-17,246,284,347
2021-12-18,258,300,324
2021-12-19,243,296,348
2021-12-20,255,274,337
2021-12-21,242,291,324
2021-12-22,272,273,337
2021-12-23,273,283,330
2021-12-24,251,283,344
